index,Date,Linea_1_R,Linea_1_S,Linea_1_T,Linea_2_R,Linea_2_S,Linea_2_T,Linea_3_R,Linea_3_S,Linea_3_T,Linea_4_R,Linea_4_S,Linea_4_T,Linea_5_R,Linea_5_S,Linea_5_T,Linea_6_R,Linea_6_S,Linea_6_T,Linea_7_R,Linea_7_S,Linea_7_T,Linea_8_R,Linea_8_S,Linea_8_T
12,2020-02-01 12:00:00,2089.727966313744,1112.180338873511,2620.954519837486,467.9509184648167,238.0793948596081,1145.1868933616674,2874.203814689637,3240.306546703664,1849.7197972635547,7752.459905238902,3035.786762590502,2150.5807949778314,2878.440291904708,5396.35798951066,1211.5326320169886,497.4032331740737,2603.180755563678,446.47946956564,1877.227378386193,1880.4727392315533,751.7617416332354,379.6977483137607,1846.2851516673704,49.22444814397389
13,2020-02-01 13:00:00,3235.260811927093,2798.4344743900965,2538.723624041472,1666.4102321370194,1324.9349439279806,3040.856348343249,2639.156298851665,1579.723689555601,1401.942964798351,6237.383533857535,3001.0022704881258,3298.491581160368,2295.402150188949,6199.993118828785,945.2735812551158,673.618968299437,1219.287134061472,695.2773061722028,1498.8133017506789,1696.8181950441256,1454.932127748849,568.4300213470825,1264.951558435329,175.12695411355955
14,2020-02-01 14:00:00,1989.7931701778327,1488.8464772493735,2951.6399194857017,1843.572549417896,1168.4419390168516,3677.3715957698887,2866.465283501636,3265.578828127233,2262.64575988498,4897.884839397772,3402.359278132528,2348.929616027221,1274.4146321496264,5400.23074240943,882.6907437001033,493.03354135486586,2734.1914893708554,449.7313203251905,1227.9026752370237,1800.563700215334,593.1351232675397,237.92836388822536,669.8345315161179,112.51821196589106
15,2020-02-01 15:00:00,1785.1466019673362,1880.245700778905,2225.425665270874,1344.187923092278,1027.9051639406498,5623.002531070744,2648.756207072846,3889.2634293570254,3454.258712548024,4842.770748464405,4630.228999985139,3099.6956084118497,1680.2071762719102,4339.388108588187,845.350189131647,284.96308422482383,2075.363752753092,292.53307210490567,1703.8582704441706,2159.437690120149,732.8019647022613,253.4466897616601,2369.1142681022343,448.4806923522158
16,2020-02-01 16:00:00,2049.960197796924,1432.4060122821247,3476.0927447745785,1527.5513132694716,1031.6407592083467,5187.660323157097,2772.911327580416,3302.323595751446,2278.938203638857,4833.977641871787,2428.059800321671,3058.061057261737,2357.676467868891,4993.208280550425,1744.174557586216,331.0689975890837,931.4940811732736,380.9099549901604,1145.6975776321517,1567.8166477027098,471.0916079453481,287.58012889199654,2072.6465078645256,620.7715549837077
17,2020-02-01 17:00:00,1846.8473766299285,1220.189056994643,3012.181767219184,1598.6747871028815,1027.930561496774,5113.6378279698665,3081.4622925528724,2723.9128040128794,2499.120274560355,4553.144157872636,5512.538454206651,2160.773006782998,1775.2357065998294,5652.63156477103,1346.9788570328967,337.9425084715788,682.8571780199019,397.6239608623645,1099.6821083721095,1991.3124621613308,463.8339386452309,472.3226059264851,2257.526711794017,352.60826455037034
18,2020-02-01 18:00:00,2580.5505506915206,1441.3606195289174,2892.2913742244923,1822.292053916205,1265.664450596924,5527.711023178395,2831.5541198562664,2514.742177058954,2144.960793567679,4821.634385493348,6242.659988279647,2909.476151410547,2695.66800463986,6765.240558033376,1945.8218226957235,1652.8311125840503,2878.137265002623,1947.801530697188,956.5462661949256,3165.817098115404,607.5245445226338,290.4355512757948,1354.8242897988728,403.0457164522133
19,2020-02-01 19:00:00,2494.620948434875,1993.0969101848525,3865.598263033981,1119.0287552722446,701.7106450477191,4974.359292269937,2973.03705544598,2938.724318227444,2112.1015376853857,3880.941129674024,6264.950928250188,2801.921415388179,1538.170295694091,6248.505478162585,1436.262676097035,1139.7973851327963,2934.725613526826,1322.1700595624131,1083.677354572856,2439.849191346846,447.9829125204003,310.6929024829362,2092.6803208572865,463.6748520769501
20,2020-02-01 20:00:00,2520.961072408383,1910.9318559053231,4538.952730508567,1613.4080808878182,1012.8521881517596,5279.508618453998,3120.6234764609653,3250.875990447464,2290.196820498557,5837.751919420995,8466.241118767568,3508.6622123578018,1659.6220605581398,5196.470971134634,2378.3742012455205,1739.3495043526734,3101.409556118087,1654.807518077402,1497.7051835324387,1497.538926914986,588.1003727063969,292.9611726703162,1610.8034936322306,300.39738194831705
21,2020-02-01 21:00:00,2046.8831120799296,1195.919413506087,3296.0849155509454,1013.305365977714,390.43403359703336,4981.115656450213,3615.510780919114,2867.7127934299606,2596.8398788531645,6413.514598620625,7026.673433396317,3078.434120097035,2646.5718519521497,5204.213851816188,1814.569351576388,1022.3638355524984,3863.29616318704,1059.3331156496351,2062.41418826895,2014.426947995048,1348.6162701076078,437.34348977897145,1417.9733609643768,451.2471052790408
22,2020-02-01 22:00:00,2021.9541527446656,1270.4078266043691,3023.880612711297,723.4459056483024,304.70572970294484,4373.947560420671,3043.367627068261,2537.906433710909,2198.504355531996,6792.274064904559,5226.167474036218,2438.847020446193,2917.863321866584,5284.477266512694,1421.7990055650537,470.32552791796,1385.8000082940223,491.7580366666325,3053.3034544663506,1019.464327733894,1751.9997724183102,473.899191508,1864.5456945805515,511.5644479736196
23,2020-02-01 23:00:00,2201.3989339174905,1571.8898392703234,3017.8150730545644,457.5467320191119,291.78480931669463,3466.4340812147666,1751.816781024823,1569.5558413233643,2022.051607899277,6573.066267383102,4347.12472232724,3217.939250334292,1907.920244112124,5117.434669497926,1594.7630425155853,549.0838310867896,978.2284595786448,543.5784210556677,1600.734033198427,676.1235173535248,400.5749889364117,402.0167066242232,757.8762463581882,399.8971879707537
24,2020-02-02 00:00:00,1827.0122362761088,1575.1490141254312,2727.9481266410307,382.7937978132111,284.3100006248131,1881.3679338371423,1088.834705306291,1466.1607028471,2155.0850243531154,5515.589964660255,4523.44648385474,1804.2175182511403,1274.157070518494,4560.048084203176,1306.458282759437,527.6510428504115,1147.987867933007,542.1009112702006,1633.2528983398115,865.4751176630691,405.5923989812956,252.27949822503768,706.2768925988772,525.3413410902288
25,2020-02-02 01:00:00,1775.4814181426282,1364.3744710292235,2813.823122905768,479.3215546329027,381.9059321271903,1243.327549351371,485.350585390396,1184.452231117043,1614.6170269778063,5729.636972794813,4899.097674771826,1792.8053519936318,1929.781049487484,4838.671862325654,1483.4146634954086,590.6136851388464,1294.9945773223378,545.9224583704397,1009.9514394926464,496.4083764055488,342.3014025785411,238.29030235224783,710.0481905486196,378.7972131328143
26,2020-02-02 02:00:00,1262.5115023141516,1094.7430344522816,2224.044840120009,432.666490529037,250.334181812932,934.1227728654682,440.8006890398075,1245.024074818167,1532.3857361876148,5573.208215280045,4480.903685573566,1319.0408936243953,2682.6629856234053,4147.7278503142825,1291.226978480935,475.5370384258952,793.2813466113279,503.6742045803636,719.522106601222,362.7517337800973,245.11087542381543,146.93754886380674,934.6861288794928,360.0168820553551
27,2020-02-02 03:00:00,1117.6531219413357,475.48783713563193,1365.2622412483056,657.262522837908,481.8360312651273,1206.528807580583,406.9602534492981,595.4878865747874,1512.494785182588,5945.416625276108,2331.98320556422,1070.710246939275,1051.7092784408087,3454.146682369282,890.2619528992905,273.1502737495357,410.570682602677,310.40733581116245,545.37552700418,426.4879846739372,895.3408381089234,102.30845621021588,407.907962979945,198.1259598297357
28,2020-02-02 04:00:00,788.2788850558256,483.1818990521484,1330.492076820976,295.407419979599,103.26214064638631,732.9718721864026,330.6569028229296,597.8848103516294,1285.5691488800214,5456.1616067331015,453.3590983630798,1168.6978690134915,696.9950238451588,3280.866094627845,719.3292571758807,248.53902617957783,414.4420496821186,287.896583457077,367.54489862942506,353.1368667821054,190.47555962401333,88.07860738195224,296.84570792542223,70.51729654758947
29,2020-02-02 05:00:00,961.2068348474636,542.0318835005935,1514.8826269460462,235.56212042904983,62.72811744050645,950.6064001253352,297.4308412655058,459.09987601596094,1359.298813613269,4878.31055686649,525.2930013315726,1112.3104265351951,593.9321470144747,3154.23356506657,662.2702018421998,304.10858681667344,429.6257422676668,359.329075335833,337.33046718857946,599.1340904225939,202.12409792981188,100.9241348533362,251.60000136792752,219.97778834659988
30,2020-02-02 06:00:00,739.0768556130758,348.14662571581147,1308.7001949885955,165.8018110918158,77.66460104651011,694.9265664587318,256.2537870376743,730.139103808279,1424.5304785873952,5213.85888335635,429.04366643756487,1387.958962789644,473.0582626995955,6970.027771014525,561.0749435308464,213.509566897249,390.0727355245744,244.14891748023788,374.7442754436639,382.01075266880935,294.2687260144878,73.7857556592335,332.83132079775373,124.95409372597216
31,2020-02-02 07:00:00,945.9283976732196,381.6126363091501,1234.090002159284,175.82334156988995,68.60740413216813,706.3930448501555,385.38994093847725,386.25265039351393,1325.1669580271912,4924.515224906301,339.4530031591341,1039.868623477634,463.9554239982599,5955.593026904012,598.9771892725372,305.9691836454753,514.9343643375324,356.1002897921302,432.53579996665127,362.7227023041156,902.0130904951604,94.92132210046964,656.3385553074025,81.26292544237641
32,2020-02-02 08:00:00,754.4124035543505,475.910622852992,2112.7781452037566,293.0484501472816,94.957533751231,949.9676913277826,725.1994370609656,731.2596063030222,1558.3048309564765,4825.23244494181,576.6594344272522,1515.4711949966938,520.1382494537041,6643.507044546706,584.5153312361765,293.7942354886701,506.6361841891951,321.21899435922523,335.5393241620393,390.0440419446765,776.0205074770795,338.52965314902127,598.6956807538932,229.79317793946603
33,2020-02-02 09:00:00,704.8652437187386,366.6020399382456,1290.833370414266,420.7900226871827,81.1822534481583,1346.412839152405,826.5293529660786,1623.9492429403542,2078.284592150538,4980.63782554939,780.9616543287683,1766.8319046868658,717.6061588026847,6399.880206540084,825.4360813637156,696.8725651999366,946.6907200778404,771.1246480767076,447.40765091786,1410.2818756153154,305.45059923578896,107.6969994219866,1031.0656555998055,97.64497872189544
34,2020-02-02 10:00:00,592.1295112326463,486.1878379676824,4068.427509842306,437.5222956255084,79.91244707567411,910.4974908416586,1916.982697961782,2074.0654694362115,2794.411314654559,5801.095577097223,755.7583607033399,1594.6342659033032,1409.726416005639,6462.757840792829,1600.1033009462735,804.4358520800727,2909.848079747216,915.526695613724,1281.0105196597692,1835.1616876028984,2863.4191412342007,342.9462097221664,2378.623008604995,185.6296951293724
35,2020-02-02 11:00:00,2576.9024637173634,1317.9495777515217,5659.864094121203,501.48572894558936,262.4660141433351,2191.198656944712,3228.8530752372435,1833.431494747198,2262.7939859644616,6659.932245833861,3567.8381594554094,1985.08609149597,2874.492902791094,8581.720999901565,2138.9913601378234,695.6078971602253,1342.5450286514638,639.7659983230014,1899.7267021194336,2178.5148387586896,1908.327621924335,330.62416107211976,2762.930310006651,183.2908432905977
36,2020-02-02 12:00:00,2195.713325802332,1468.9693514717333,3682.450504611308,1027.9586127255773,625.1329587644334,5785.25900223114,3109.3592390907406,2546.5818088183787,1969.4847322704588,6527.174582121118,4135.638467120955,4042.8520291011737,4683.713484150077,10425.23985165188,3588.8880792504187,585.1201693811668,2470.44167243407,555.9427026576518,2271.5553045669417,3555.268894967593,626.313590439465,217.7743241644765,1895.988655268596,210.1994488160228
37,2020-02-02 13:00:00,2752.113510424584,2271.9570210885604,3655.003024181769,1438.3313919917605,1094.5028730191602,6797.509700916815,3403.5499751161365,4152.34182040728,2024.7916928044388,7061.233162853047,4499.339670573348,4688.157639386327,2556.333037855472,9372.14198655083,1951.3793990684733,1447.3310944256025,5929.263082607126,1753.533055900115,2444.438105851448,2504.1119455411945,1170.6385623628166,745.6223531287152,1714.697324232649,448.521317774474
38,2020-02-02 14:00:00,1477.7012627379916,1609.1511195424407,1529.3496967827907,1735.6523689433889,1232.345328079189,6809.4148127250855,4158.408412950355,2085.814196504432,964.557145420109,5784.744725168414,4707.025678115292,3726.683969947306,3223.8153151282336,7538.394717491929,3743.244864368328,568.6613619333701,3504.859577500856,654.7746145152125,2487.225196526921,2930.767267673867,2080.704440138648,629.5544910150514,2024.062791070823,498.5613449082303
39,2020-02-02 15:00:00,1890.387892866179,1409.4660722333413,1559.219384569118,1235.7818714656682,738.2855198835153,7262.674034521476,2689.298366579177,4944.663310481627,1893.243928915985,6385.221311070254,6477.615423983725,3324.9837786265225,2089.840742947771,5983.963543159046,2035.8198950753088,346.2527182504498,2820.622982410867,400.8819602853748,2913.6244518849367,2340.6799154769906,1078.300663652593,275.5529466967705,2311.8437931623885,440.225465332934
40,2020-02-02 16:00:00,1649.7773747404767,1105.3967860798186,1535.1708512129376,996.3804456940968,495.17454604821785,6030.272701160321,2717.4148837024622,2473.0353888451214,1116.061034981533,6041.178881546641,4875.653908592024,4273.265383315313,2698.957619428866,5107.530407000079,1469.977047780754,352.7614589011436,968.6119394135536,411.9572000302225,2432.59871343274,2225.2425800363944,869.9186753609621,270.5107234886888,1600.420972232589,431.3393099622752
41,2020-02-02 17:00:00,1632.5180423450531,1019.5373286781836,1393.337994745,1320.4917652689564,682.4296298069856,5975.714373245804,2952.67351113173,2108.205766307032,1115.42005640701,4516.707873212963,4298.365985338534,2481.0750990794613,2185.5527362631733,5824.626965174495,1910.106117760604,465.4177696221441,852.9373152386961,477.2205577779629,1126.5298702026575,1727.7140256346063,1747.996300856073,263.4841862700368,951.1198660328248,346.7456159109319
42,2020-02-02 18:00:00,2304.8824827267936,1244.34726530407,1611.1857142934828,2294.800167155083,1636.280679497156,6897.000258996211,2984.574351386956,2131.683066864451,1103.3484278002531,4663.183349412226,5567.110182944419,1999.78097960369,1921.6444689652265,4812.7440703781485,996.3353529463528,815.341533576657,1397.8023497658392,953.617131287316,843.8986744972597,1518.094951914874,578.1770208979567,280.40233303149364,992.5674023053224,462.361957511907
43,2020-02-02 19:00:00,1878.3937141825168,779.8469468713229,1998.831343828928,1850.4062066733889,1234.9376326331237,6687.800617198144,4145.501631474747,1275.3950501591207,1190.6751858786563,4863.233651500749,5737.554940580872,2482.19695852204,1570.6609988591688,4972.334709998562,1282.6807069270185,772.1034317248449,1794.4951816936264,900.1208854020659,1322.5641938344015,866.5908303337275,575.9115659546949,475.495468078428,1568.827771353884,135.38751535254357
44,2020-02-02 20:00:00,1703.6668348408289,798.2523216139527,2389.776670148966,1208.9102727897173,686.9467435990854,6411.6462666505,4128.129968884638,3300.086778405828,1553.6833039514015,5462.495806520793,5475.949485746878,2776.540823634069,1775.5412408318891,5115.604370112879,1305.2226147472536,845.2731078445053,3325.533060421615,990.7501095156424,1397.6168817563066,795.1508729696673,811.639442887227,682.3056250067567,2365.3109561862734,134.05222275045165
45,2020-02-02 21:00:00,1545.405012367582,931.4525772228776,2593.610719863406,1319.7010320714044,832.0906250290716,5944.972640598096,3540.4190583677714,3293.9943395279097,1515.2884520880075,5882.226136968347,5010.337832491906,3360.1041426350184,2471.9795330393904,5254.780408755227,1553.9280388765917,771.8771529804136,2088.3641146079126,734.2672275473659,1898.9820920688376,849.6585973679539,663.8374628213286,477.6278817270241,1355.0653597864743,275.5998431204361
46,2020-02-02 22:00:00,1690.515636456719,1066.4555412375598,2976.0704613476614,873.9673273267796,790.7119672241726,3922.116477009074,3506.841453632256,3898.627460226165,1525.4760782352334,6340.28584639527,5040.208110723611,3525.5584651687864,2687.1416615296484,5605.573661135181,1624.9717297835457,341.52007885224526,2024.7067786544176,385.70543314357263,1613.3834436743928,944.897225642917,1029.6237077978749,378.4442745245561,699.7148924292117,432.04735985081
47,2020-02-02 23:00:00,2014.0590753521008,1230.2957717286392,2536.038108583376,1020.0279897659055,871.9500786613918,3688.0425072101807,1731.0991090941216,2905.3685360277764,1519.0490220371507,6056.360536398252,3892.7595731141255,4201.439553211794,2801.284353352632,5147.684769064032,1762.8780832130883,571.6844233795347,1211.3731150300462,569.4064514314348,1526.5198534496442,981.1448434533366,864.8011646596751,1088.1373592552782,814.7171915463723,472.2189773696422
48,2020-02-03 00:00:00,2172.192472392099,1062.6663331189957,2285.639022302394,892.4517801720301,731.8627708719456,2595.810577698824,1898.0715299387923,3031.899277757428,1497.0431821514355,6234.989614774558,3560.7698695494646,1908.5071614000312,1640.5901414372302,6541.435088756004,1243.3777750110714,406.0682114806931,2090.5239688963434,441.1564258867202,1101.5912748687551,605.1300972934206,317.2576155349139,659.2528726745873,794.0271150592291,204.2911484311035
49,2020-02-03 01:00:00,1614.306524037542,579.3828773060467,1727.626703596112,682.1838554167837,643.6274701833851,1415.2168306790347,1116.9630976052372,2858.4719375589298,1319.810783998032,6038.27757472575,3835.9839307612274,1957.214727950194,1485.2984841151083,5775.930981551871,1078.7231305985274,635.6012494709137,986.0174574248928,575.8548194766995,679.7200982031836,485.7768365223779,339.44014261909007,320.94948242414284,930.6733550146996,259.89254914474594
50,2020-02-03 02:00:00,1283.8899154350866,377.7157057207987,1452.8663651048112,328.721717720533,221.026182438307,877.3163816812157,381.4412874258299,678.9601244234826,541.1381585567156,6498.244720500892,3231.9609276839687,1370.889880117931,882.1032996721599,6698.672233073143,852.5857137307985,457.3018619795546,606.4450807823716,481.0530427665532,322.2388904453369,330.1077166694453,195.35969078902795,121.02650039121636,463.5102661147539,111.24664242245952
51,2020-02-03 03:00:00,757.8908646036384,423.5178734398282,1374.857918880467,404.9409474771111,182.20694506256623,1095.8101685000397,331.5002295223139,569.9402980332447,444.1864592069711,6289.655656422557,2095.570260030817,1382.87282172015,556.7973345391424,6825.167519265406,664.9151868509543,274.4057641983022,412.6589618746815,295.97627209619145,426.0640129327545,466.6353160514763,225.9266398336099,92.69168599026068,392.04317723922304,161.84624026957252
52,2020-02-03 04:00:00,867.4146162158021,399.7602144693633,1292.7740260654837,293.56446838982924,99.31176266442688,667.0439808899854,331.12935688507105,427.890695270504,460.5488119480991,6129.3404743307165,578.7840701662827,1338.980233505373,325.3559047559295,6610.701808695668,537.2906048033138,280.37635977683306,433.4020403792171,319.014940130582,337.08264905161,391.4447632474631,259.2578857410049,100.52329144584633,348.1328717356235,210.9109999696776
53,2020-02-03 05:00:00,789.7836688381743,359.9917296443113,1247.7641435124708,238.57560503706924,66.30046574441623,735.6638084985613,213.93290252093828,690.9388512625865,437.0635566794465,5529.990661506655,663.8706540949541,1256.0338505295724,818.7452466699312,6257.390332091607,856.6805017979887,270.92781844709504,419.6151912865173,314.194863700547,316.0496142365613,598.6395222553692,183.77183438256847,69.16659319599741,366.86198156890737,115.624129066002
54,2020-02-03 06:00:00,789.5194708328758,345.45808515413626,1368.6585807073432,202.5551775328027,64.76154072594277,718.3689701138827,312.5806786884548,512.7553971808386,425.9810332491549,5343.740231998417,800.0884387226305,1461.8953946404797,1176.312697282991,7795.189373584604,1152.7708126398425,366.210232434182,440.4905821182677,351.25389366405864,318.70011049454155,284.627187656308,169.0830111170596,87.7193655537116,727.6347029827332,229.5023324359988
55,2020-02-03 07:00:00,763.6851110286389,384.5103769167207,1200.695534353234,151.49990417152316,67.23422521521988,754.479743718779,288.9371449966258,399.16733702139874,441.39922009375096,4967.407712096931,1001.2509448298003,1121.490467333143,1039.5299296949886,7481.950651937717,1023.6499866795608,290.74942000300695,475.2071981906258,341.82749353647165,560.6331359520467,421.7610732706148,328.35643218981465,223.44376752862323,427.6459581730221,108.02838566499076
56,2020-02-03 08:00:00,826.5478273022293,381.22228779544525,1853.7753688865355,616.3886739830642,369.04873906642655,3329.1051389656004,806.6267855256752,883.0577025750674,665.6110475810664,4789.893633407804,704.8916095422187,1867.951281101902,2239.558056459305,7919.538242921856,1456.183950182827,491.3874948536687,837.2838249698009,498.5783947769411,647.7453709978768,448.8345340361191,423.4545582985901,233.86305705174783,1757.3669296093651,166.7506113384265
57,2020-02-03 09:00:00,568.7996956960878,613.0656609929073,1478.9515124631691,442.7115207828575,160.75166170591552,3996.30157289165,539.1288665018311,1585.9486782281786,849.9804270065886,6095.633847989937,1778.4008976511332,2200.923110489018,2570.5774695995083,8138.305347584716,1288.6873321018186,164.8849470081688,408.2254190498743,168.29113145102224,495.6684950328263,1724.3956750326483,937.7387899847756,70.73498572256835,1146.7345516252406,140.390105503323
58,2020-02-03 10:00:00,1415.334281677047,644.24846836317,2079.57130942508,475.1375753510826,120.0722937136466,3891.1853345389786,2625.118528601602,2404.964402570028,1421.3776480094837,9522.900964082344,1557.1904807399465,2810.5803425707154,2723.146341621095,9684.353308502072,1683.2269964272089,1025.8115991178277,1482.4930806307805,1167.3447635999237,1324.5035904646957,2492.685807861237,613.2206605514247,344.708662449806,961.0803948247312,85.17097179865603
59,2020-02-03 11:00:00,1833.778717062843,1145.960826413895,1990.7344918513595,960.8055301292736,136.17701122799,5005.795018894171,2843.8283841286834,1328.7767171703638,860.8137650742278,12218.133615034383,2596.3628697952704,2855.000097520493,2926.949158452467,8826.137611099759,2087.8541439607,592.8445520293909,969.786352475622,604.5896910129273,2250.8409231391247,2180.7173077835782,402.79126293679695,254.74326685461327,955.410176785652,194.9898143623592
60,2020-02-03 12:00:00,2366.6643724497085,1728.637542581717,4844.774842255197,1740.267156758146,434.46753977743145,4947.090174983245,2902.793633221664,1725.7669345324962,1562.812809480079,9855.085105110598,2100.106426159341,4193.102455470289,2587.276040578008,8106.375344718049,1626.6041296578562,505.0798677924324,720.9610581934717,493.00643495616254,3613.170389931375,2665.107543792787,2350.641544743677,337.8333224245766,1556.5075769885914,93.340947561359
61,2020-02-03 13:00:00,2833.601873982822,2174.3355773148755,3090.4041434258284,2320.533890814025,896.3934686562774,5520.900757721782,2694.2059672472046,1491.2601250220785,561.4713448707599,10183.265291872616,5381.598345634367,2545.967880903397,2246.3450306552254,6542.288401319628,1973.0097060961907,355.4430810564353,671.6257154340254,428.1579160583828,2226.715639015009,2690.576814844301,2186.282879709705,258.83112403521284,1536.922370880485,121.34045360101138
62,2020-02-03 14:00:00,1998.5411202520324,932.509117024002,3550.4614497878506,2111.408640592589,862.7707612425348,4640.13729118842,2894.27451434271,1338.7632893747016,639.2515748695471,8217.217958068519,3175.504273061102,2181.508780995521,2228.1868979159817,6747.424097526123,1471.0239383774149,495.03713943557307,808.4553897810778,630.0677483285408,1671.0387723391116,2363.6471213188456,2646.4947676995184,201.416477710491,1630.516920440584,362.7604811201753
63,2020-02-03 15:00:00,1720.1193526504826,1157.9917126479506,2729.782498681599,838.1928955837241,487.252776045874,4686.155540176145,2934.514250134672,1708.60958874979,1707.7567196038483,6703.206229145454,2775.106952268984,2362.9393742800944,1756.1739158211612,4991.160652100634,1217.443454510347,428.7816546228956,613.7101051094218,499.7414271543099,2497.153881190054,2678.9395714357693,774.6202432720047,206.22820693519537,483.1581587651187,612.9591242311612
64,2020-02-03 16:00:00,1452.2677121101733,907.8104569895676,2501.893813581236,823.4945068473273,403.4152053727728,4313.661812730099,2948.3202920312174,1942.1236366144112,1572.7359390915117,4988.113431005331,2851.49059276936,2116.158231121072,2074.775298237198,4963.973917934723,1257.1534956681985,481.7409957558748,564.1889573227718,488.32941366856767,1471.9377921832925,1886.0804965781613,1633.310482053189,141.46679483330533,662.3694525081075,208.54388935407272
65,2020-02-03 17:00:00,1782.538018032992,873.0514474381216,1809.358523453561,777.7325118772013,327.72342247802186,4066.976518102009,2704.586162504504,1198.1822790365954,1736.6991412189925,4392.942933244604,3351.8742760156897,1882.9704709964744,1357.3087701893817,4274.114567478291,685.865596064499,293.61855515202785,424.3165530980731,317.5355244296537,1431.7876042698656,2122.85712349106,563.483342230523,224.92325655968867,635.8453464868928,90.20237692758538
66,2020-02-03 18:00:00,1893.1491516571864,1051.8908780707695,2745.1519382967344,707.0178203536759,322.09733805756457,4106.967244191237,2768.298622322269,1279.104990032796,1158.197237162429,5601.331419865576,3677.852580636744,2916.496801921059,1289.9041793675915,3694.398178091712,1534.4146011577484,421.3353834260269,791.6267452324538,459.5463076731019,1120.4415384833233,1473.5873034085362,639.5627339895509,216.7694414085913,793.829435940201,59.889333146697055
67,2020-02-03 19:00:00,2662.5776257944203,1087.2920532494084,2685.878234937949,855.5593455598264,361.8476554912483,5273.961405026326,2917.1090881643786,1547.444196255639,2030.143919750304,9989.78096314354,3383.2389741490706,3005.6253956432165,2307.2342114890434,4754.267408745624,1705.9290943202095,458.15701852058777,790.6699692096712,498.6643656634587,1407.118468703693,773.2350634097577,664.6654319709769,405.99611356445934,626.0525924502473,294.838971810196
68,2020-02-03 20:00:00,2709.8695308955826,1712.5836133936762,4535.861582277829,970.1586876544932,368.7783784959653,4875.5105275429605,3222.122728390883,2510.378228125653,2449.750944676984,9942.678806189851,5202.8565233478885,3625.7216118360575,2593.982161626888,4950.000341213521,1346.4723602502074,458.5736666579455,1019.5466191129724,493.3462557819745,1231.2624568730123,791.9634209665171,1007.4694329159354,609.6720054499058,698.8774527083683,449.3249765066566
69,2020-02-03 21:00:00,1692.1152661504009,1159.2170218524664,3991.29899132339,1275.1671695894097,704.343525494733,4962.734325521266,3348.2928679069246,3199.2664915160312,3404.4070069993763,9190.628693407669,5594.7232443682415,3716.439823861696,1862.82894917218,5639.491049904308,1779.658684669267,458.91726169315865,2736.254356585541,480.5181984143245,1773.6190476325387,714.6733363691914,1924.441302719278,436.49458932513727,1362.0037267280882,900.742323662458
70,2020-02-03 22:00:00,1790.3546699227068,1331.154309263084,2933.7715360979723,1085.708830308123,723.5085243314095,3723.445490126583,3350.762658118153,3868.2300842359286,1978.8583341131105,8327.640994445417,5172.412374183544,3256.6906341950453,3211.847736798541,5790.494564927713,1852.849191228489,491.9566468277497,1387.2088878673278,509.2947984932312,1570.0996535519266,915.588132405948,581.3110459426707,444.1607043344384,472.0717577592197,971.7411402016764
71,2020-02-03 23:00:00,1819.1295653297416,1104.1051718045849,2231.1000535438707,1278.8874618759648,1078.9425598965288,4140.499255746096,1493.340945516973,2827.1071612052365,1074.9172693260764,7424.995813306212,4038.534482568135,3620.011863432208,2961.184982471797,4785.612477732377,1791.3167202367822,1178.7467965556368,1619.253324235772,1076.9525571090307,1636.6298474504792,884.4622323810249,883.6957582568997,434.780143953049,640.6927725547646,758.1764562737543
72,2020-02-04 00:00:00,2550.543307390917,1659.5534294488637,2728.091050509512,815.3577034729698,771.5343049729534,3284.284230151972,632.0901619688826,2973.448865869254,775.3834495537965,6402.908776616895,4483.55792932987,2074.640803735498,1769.769559454691,4266.8609402441725,1336.31321786387,790.750231348796,1216.7046955319474,715.4084529635522,1190.4011232054083,867.1707458807914,401.29272741687146,352.1959651656118,529.96761425438,1081.2359612578844
73,2020-02-04 01:00:00,2050.537769003652,1037.236474000376,2621.2058123432566,802.454465699266,674.0225162161572,2967.9254610469234,486.0803489697072,2332.116063036221,548.0373122664016,4955.563749615602,4250.350274926439,2006.7543862082937,1383.2473148440909,4142.268830815536,1229.6659618515182,1120.3787031035674,1349.0283210545513,975.2914579764176,628.0623702911707,500.8130612776854,335.88593682830435,223.04466278004048,818.8758149308549,746.4860614303523
74,2020-02-04 02:00:00,1456.720660246215,600.4712080269888,1490.3071501273755,678.7118705765877,485.35128907810287,1271.5968371925317,280.57442348632605,1542.7911605319075,482.73985228007695,4678.117439613184,1856.4207978229967,1334.7993387447104,1120.8048928590715,3592.886619487769,1077.9644697929843,880.1942099320808,893.7484765245104,765.1205210048165,472.41309379825015,474.4542709925293,295.9026115691475,156.29584892836277,299.29992487582325,862.7807396091358
75,2020-02-04 03:00:00,989.4575412258584,526.4840723490029,1573.7702477253636,509.7244431771815,370.29060040177,1132.887640679602,383.0487159045023,907.6346107154184,459.2852301176697,4717.582273182005,820.6469187569068,1122.2037565806509,752.2089543997325,3650.8278271794006,774.2777327777253,265.3202325827976,375.1107606200767,309.36760482009595,565.3913857411542,493.4584841652094,326.27707214324937,114.56611064928416,288.48071800294025,772.6583461017834
76,2020-02-04 04:00:00,953.8685502312112,529.1522171483807,1638.2719346052702,278.2101365320617,109.77013369558472,756.361668201031,250.09998075915087,510.9364323018508,379.1321037601728,4772.886128150382,778.7180002007235,1168.179200734086,261.33115672023445,4088.7773588938376,344.05166904161723,255.0748538005501,359.1694765914368,294.84853809674485,446.1873454943316,503.42216256188937,225.7616310440077,103.7546978809032,275.1616400762135,688.2985553641196
